time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-06-27,231,0.9169463087248322,0.08305369127516779,14209,1287,87.0,1200.0
2021-06-28,0,0.934671963254919,0.065328036745081,30117,2105,105.0,2000.0
2021-06-29,823,0.9359522805326264,0.06404771946737361,31068,2126,176.0,1950.0
2021-06-30,427,0.9147791509102959,0.0852208490897041,23465,2186,78.0,2108.0
2021-07-01,741,0.9327063671407683,0.06729363285923169,28067,2025,119.0,1906.0
2021-07-02,924,0.9181025503675267,0.0818974496324733,30851,2752,147.0,2605.0
2021-07-03,885,0.913707790036777,0.086292209963223,27329,2581,201.0,2380.0
2021-07-04,255,0.8984632550590861,0.10153674494091393,17715,2002,134.0,1868.0
2021-07-05,610,0.8374830239927569,0.1625169760072431,1850,359,6.0,353.0
