time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-11-22 12:00:00,472,0.16666666666666666,0.8333333333333334,23,115,1.0,114.0
2021-11-22 18:00:00,27,0.06896551724137931,0.9310344827586207,2,27,0.0,27.0
2021-11-23 00:00:00,0,0.38461538461538464,0.6153846153846154,5,8,0.0,8.0
2021-11-23 06:00:00,311,0.1134453781512605,0.8865546218487395,27,211,0.0,211.0
2021-11-23 12:00:00,475,0.10526315789473684,0.8947368421052632,52,442,1.0,441.0
2021-11-23 18:00:00,35,0.375,0.625,3,5,0.0,5.0
2021-11-24 00:00:00,2,0.024390243902439025,0.975609756097561,1,40,0.0,40.0
2021-11-24 06:00:00,250,0.03754266211604096,0.962457337883959,11,282,0.0,282.0
2021-11-24 12:00:00,503,0.26052631578947366,0.7394736842105263,99,281,0.0,281.0
2021-11-24 18:00:00,24,0.07142857142857142,0.9285714285714286,2,26,0.0,26.0
2021-11-25 00:00:00,0,0.375,0.625,3,5,0.0,5.0
2021-11-25 06:00:00,329,0.13071895424836602,0.869281045751634,40,266,0.0,266.0
2021-11-25 12:00:00,547,0.07781456953642384,0.9221854304635762,47,557,21.0,536.0
2021-11-25 18:00:00,56,0.03260869565217391,0.967391304347826,3,89,4.0,85.0
2021-11-26 00:00:00,0,0.08333333333333333,0.9166666666666666,1,11,0.0,11.0
2021-11-26 06:00:00,507,0.0047169811320754715,0.9952830188679245,2,422,20.0,402.0
2021-11-26 12:00:00,801,0.10472279260780287,0.8952772073921971,102,872,49.0,823.0
2021-11-26 18:00:00,69,0.07575757575757576,0.9242424242424242,5,61,0.0,61.0
2021-11-27 00:00:00,0,0.4444444444444444,0.5555555555555556,4,5,0.0,5.0
2021-11-27 06:00:00,546,0.0051813471502590676,0.9948186528497409,2,384,3.0,381.0
2021-11-27 12:00:00,787,0.04038772213247173,0.9596122778675282,25,594,86.0,508.0
2021-11-27 18:00:00,0,0.3,0.7,3,7,0.0,7.0
2021-11-28 00:00:00,0,0.0,1.0,0,5,0.0,5.0
2021-11-28 06:00:00,480,0.16241299303944315,0.8375870069605569,70,361,19.0,342.0
2021-11-28 12:00:00,745,0.076103500761035,0.923896499238965,50,607,41.0,566.0
2021-11-28 18:00:00,0,0.0,1.0,0,1,0.0,1.0
