time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple,day
2021-06-07 07:00:00,51,0.9178743961352657,0.0821256038647343,380,34,0.0,34.0,Monday
2021-06-07 07:30:00,37,0.8753541076487252,0.12464589235127478,309,44,0.0,44.0,Monday
2021-06-07 08:00:00,43,0.8760563380281691,0.12394366197183099,311,44,8.0,36.0,Monday
2021-06-07 08:30:00,47,0.9097387173396675,0.09026128266033254,383,38,2.0,36.0,Monday
2021-06-07 09:00:00,45,0.8728323699421965,0.12716763005780346,453,66,0.0,66.0,Monday
2021-06-07 09:30:00,43,0.8222222222222222,0.17777777777777778,444,96,0.0,96.0,Monday
2021-06-07 10:00:00,5,0.7987551867219918,0.2012448132780083,385,97,0.0,97.0,Monday
2021-06-07 10:30:00,0,0.8461538461538461,0.15384615384615385,363,66,0.0,66.0,Monday
2021-06-07 11:00:00,0,0.8468468468468469,0.15315315315315314,376,68,2.0,66.0,Monday
2021-06-07 11:30:00,0,0.8609406952965235,0.1390593047034765,421,68,0.0,68.0,Monday
2021-06-07 12:00:00,0,0.8687050359712231,0.13129496402877697,483,73,0.0,73.0,Monday
2021-06-07 12:30:00,0,0.8800675675675675,0.11993243243243243,521,71,1.0,70.0,Monday
2021-06-07 13:00:00,0,0.91268758526603,0.08731241473396999,669,64,0.0,64.0,Monday
2021-06-07 13:30:00,0,0.882661996497373,0.11733800350262696,504,67,1.0,66.0,Monday
2021-06-07 14:00:00,0,0.8189189189189189,0.1810810810810811,303,67,0.0,67.0,Monday
2021-06-07 14:30:00,0,0.8754266211604096,0.12457337883959044,513,73,1.0,72.0,Monday
2021-06-07 15:00:00,0,0.8608349900596421,0.13916500994035785,433,70,1.0,69.0,Monday
2021-06-07 15:30:00,0,0.871304347826087,0.12869565217391304,501,74,0.0,74.0,Monday
2021-06-07 16:00:00,0,0.8626262626262626,0.13737373737373737,427,68,0.0,68.0,Monday
2021-06-07 16:30:00,0,0.7766323024054983,0.22336769759450173,226,65,0.0,65.0,Monday
2021-06-07 17:00:00,0,0.773972602739726,0.22602739726027396,226,66,0.0,66.0,Monday
2021-06-07 17:30:00,0,0.7752442996742671,0.2247557003257329,238,69,3.0,66.0,Monday
2021-06-07 18:00:00,0,0.825187969924812,0.17481203007518797,439,93,22.0,71.0,Monday
