time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple,day
2021-09-14 07:00:00,65,0.9541088580576307,0.04589114194236926,894,43,7.0,36.0,Tuesday
2021-09-14 07:30:00,45,0.9446808510638298,0.05531914893617021,888,52,13.0,39.0,Tuesday
2021-09-14 08:00:00,41,0.9283387622149837,0.07166123778501629,570,44,10.0,34.0,Tuesday
2021-09-14 08:30:00,36,0.9272151898734177,0.07278481012658228,586,46,11.0,35.0,Tuesday
2021-09-14 09:00:00,42,0.944578313253012,0.05542168674698795,784,46,10.0,36.0,Tuesday
2021-09-14 09:30:00,39,0.9184952978056427,0.08150470219435736,586,52,11.0,41.0,Tuesday
2021-09-14 10:00:00,78,0.9552590266875981,0.044740973312401885,1217,57,13.0,44.0,Tuesday
2021-09-14 10:30:00,69,0.9256900212314225,0.07430997876857749,872,70,10.0,60.0,Tuesday
2021-09-14 11:00:00,30,0.8913480885311871,0.10865191146881288,443,54,13.0,41.0,Tuesday
2021-09-14 11:30:00,39,0.9294403892944039,0.0705596107055961,764,58,20.0,38.0,Tuesday
2021-09-14 12:00:00,67,0.9371859296482412,0.06281407035175879,746,50,10.0,40.0,Tuesday
2021-09-14 12:30:00,48,0.9510703363914373,0.04892966360856269,933,48,8.0,40.0,Tuesday
2021-09-14 13:00:00,55,0.9207920792079208,0.07920792079207921,651,56,9.0,47.0,Tuesday
2021-09-14 13:30:00,42,0.9366359447004609,0.06336405529953917,813,55,8.0,47.0,Tuesday
2021-09-14 14:00:00,26,0.9035608308605341,0.09643916913946587,609,65,5.0,60.0,Tuesday
2021-09-14 14:30:00,67,0.9497835497835497,0.050216450216450215,1097,58,8.0,50.0,Tuesday
2021-09-14 15:00:00,49,0.9226973684210527,0.07730263157894737,561,47,5.0,42.0,Tuesday
2021-09-14 15:30:00,42,0.947787610619469,0.05221238938053097,1071,59,7.0,52.0,Tuesday
2021-09-14 16:00:00,38,0.9386189258312021,0.061381074168797956,734,48,5.0,43.0,Tuesday
2021-09-14 16:30:00,30,0.8910133843212237,0.1089866156787763,466,57,7.0,50.0,Tuesday
2021-09-14 17:00:00,45,0.8710280373831776,0.12897196261682242,466,69,5.0,64.0,Tuesday
2021-09-14 17:30:00,36,0.7781350482315113,0.22186495176848875,242,69,7.0,62.0,Tuesday
2021-09-14 18:00:00,49,0.8391608391608392,0.16083916083916083,360,69,5.0,64.0,Tuesday
2021-09-14 18:30:00,23,0.7418300653594772,0.2581699346405229,227,79,6.0,73.0,Tuesday
2021-09-14 19:00:00,30,0.7607361963190185,0.2392638036809816,248,78,8.0,70.0,Tuesday
2021-09-14 19:30:00,33,0.7925311203319502,0.2074688796680498,191,50,7.0,43.0,Tuesday
2021-09-14 20:00:00,11,0.7088607594936709,0.2911392405063291,112,46,4.0,42.0,Tuesday
2021-09-14 20:30:00,38,0.8393939393939394,0.1606060606060606,277,53,7.0,46.0,Tuesday
2021-09-14 21:00:00,5,0.42168674698795183,0.5783132530120482,35,48,6.0,42.0,Tuesday
2021-09-14 21:30:00,2,0.3888888888888889,0.6111111111111112,7,11,1.0,10.0,Tuesday
2021-09-14 22:00:00,0,,,0,0,0.0,0.0,Tuesday
2021-09-14 22:30:00,0,,,0,0,0.0,0.0,Tuesday
2021-09-14 23:00:00,0,,,0,0,0.0,0.0,Tuesday
2021-09-14 23:30:00,0,,,0,0,0.0,0.0,Tuesday
2021-09-15 00:00:00,0,,,0,0,0.0,0.0,Wednesday
2021-09-15 00:30:00,0,,,0,0,0.0,0.0,Wednesday
2021-09-15 01:00:00,0,,,0,0,0.0,0.0,Wednesday
2021-09-15 01:30:00,0,,,0,0,0.0,0.0,Wednesday
2021-09-15 02:00:00,0,,,0,0,0.0,0.0,Wednesday
2021-09-15 02:30:00,0,,,0,0,0.0,0.0,Wednesday
2021-09-15 03:00:00,0,,,0,0,0.0,0.0,Wednesday
2021-09-15 03:30:00,0,,,0,0,0.0,0.0,Wednesday
2021-09-15 04:00:00,0,,,0,0,0.0,0.0,Wednesday
2021-09-15 04:30:00,0,,,0,0,0.0,0.0,Wednesday
2021-09-15 05:00:00,34,0.90625,0.09375,435,45,4.0,41.0,Wednesday
2021-09-15 05:30:00,48,0.8913043478260869,0.10869565217391304,369,45,5.0,40.0,Wednesday
2021-09-15 06:00:00,40,0.903755868544601,0.09624413145539906,385,41,6.0,35.0,Wednesday
2021-09-15 06:30:00,83,0.92,0.08,460,40,7.0,33.0,Wednesday
2021-09-15 07:00:00,48,0.8930131004366813,0.10698689956331878,409,49,7.0,42.0,Wednesday
2021-09-15 07:30:00,34,0.932761087267525,0.06723891273247497,652,47,8.0,39.0,Wednesday
2021-09-15 08:00:00,21,0.9156626506024096,0.08433734939759036,456,42,7.0,35.0,Wednesday
2021-09-15 08:30:00,57,0.8911439114391144,0.1088560885608856,483,59,8.0,51.0,Wednesday
2021-09-15 09:00:00,37,0.8739669421487604,0.12603305785123967,423,61,8.0,53.0,Wednesday
2021-09-15 09:30:00,35,0.8973384030418251,0.10266159695817491,472,54,9.0,45.0,Wednesday
2021-09-15 10:00:00,54,0.946236559139785,0.053763440860215055,1056,60,10.0,50.0,Wednesday
2021-09-15 10:30:00,52,0.9190751445086706,0.08092485549132948,636,56,8.0,48.0,Wednesday
2021-09-15 11:00:00,59,0.9508742714404663,0.049125728559533725,1142,59,9.0,50.0,Wednesday
2021-09-15 11:30:00,49,0.9408212560386473,0.059178743961352656,779,49,10.0,39.0,Wednesday
2021-09-15 12:00:00,42,0.9223021582733812,0.0776978417266187,641,54,10.0,44.0,Wednesday
2021-09-15 12:30:00,48,0.945273631840796,0.05472636815920398,760,44,4.0,40.0,Wednesday
2021-09-15 13:00:00,59,0.9371196754563894,0.06288032454361055,924,62,7.0,55.0,Wednesday
2021-09-15 13:30:00,51,0.9292929292929293,0.0707070707070707,920,70,12.0,58.0,Wednesday
2021-09-15 14:00:00,49,0.932994923857868,0.06700507614213198,919,66,16.0,50.0,Wednesday
2021-09-15 14:30:00,41,0.9195544554455446,0.08044554455445545,743,65,15.0,50.0,Wednesday
