time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-06-07,1026,0.773483161907671,0.22651683809232903,131677,38562,846.0,37716.0
2021-06-08,1064,0.8270065101523442,0.17299348984765583,175179,36644,942.0,35702.0
2021-06-09,1514,0.8132109925257176,0.18678900747428234,143400,32938,1085.0,31853.0
2021-06-10,1241,0.7953000143793266,0.20469998562067337,154864,39860,964.0,38896.0
2021-06-11,2059,0.8148598572103072,0.18514014278969282,227812,51760,1122.0,50638.0
2021-06-12,2401,0.80370419348203,0.19629580651796996,109397,26719,406.0,26313.0
2021-06-13,1313,0.9185226282000476,0.08147737179995244,11589,1028,4.0,1024.0
2021-06-14,1298,0.8062366676075499,0.1937633323924501,174235,41874,673.0,41201.0
2021-06-15,1241,0.779306264635549,0.22069373536445103,188363,53343,1235.0,52108.0
2021-06-16,1188,0.7831928469302831,0.21680715306971682,183506,50799,1159.0,49640.0
