time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple,day
2021-06-01 07:00:00,11,0.8,0.2,344,86,3.0,83.0,Tuesday
2021-06-01 07:30:00,18,0.8070175438596491,0.19298245614035087,276,66,0.0,66.0,Tuesday
2021-06-01 08:00:00,21,0.834841628959276,0.16515837104072398,369,73,0.0,73.0,Tuesday
2021-06-01 08:30:00,34,0.825,0.175,297,63,0.0,63.0,Tuesday
2021-06-01 09:00:00,42,0.8147058823529412,0.18529411764705883,277,63,0.0,63.0,Tuesday
2021-06-01 09:30:00,51,0.804953560371517,0.19504643962848298,260,63,0.0,63.0,Tuesday
2021-06-01 10:00:00,40,0.8955954323001631,0.10440456769983687,549,64,0.0,64.0,Tuesday
2021-06-01 10:30:00,30,0.871900826446281,0.128099173553719,422,62,1.0,61.0,Tuesday
2021-06-01 11:00:00,13,0.8504901960784313,0.14950980392156862,347,61,0.0,61.0,Tuesday
2021-06-01 11:30:00,14,0.70995670995671,0.29004329004329005,164,67,0.0,67.0,Tuesday
2021-06-01 12:00:00,34,0.5095541401273885,0.49044585987261147,80,77,0.0,77.0,Tuesday
2021-06-01 12:30:00,32,0.8253968253968254,0.1746031746031746,416,88,2.0,86.0,Tuesday
2021-06-01 13:00:00,28,0.746031746031746,0.25396825396825395,188,64,0.0,64.0,Tuesday
2021-06-01 13:30:00,22,0.8465909090909091,0.1534090909090909,298,54,0.0,54.0,Tuesday
2021-06-01 14:00:00,12,0.7322175732217573,0.26778242677824265,175,64,0.0,64.0,Tuesday
2021-06-01 14:30:00,14,0.7260869565217392,0.27391304347826084,167,63,0.0,63.0,Tuesday
2021-06-01 15:00:00,23,0.7526881720430108,0.24731182795698925,210,69,1.0,68.0,Tuesday
2021-06-01 15:30:00,14,0.871900826446281,0.128099173553719,422,62,0.0,62.0,Tuesday
2021-06-01 16:00:00,9,0.6480446927374302,0.35195530726256985,116,63,0.0,63.0,Tuesday
2021-06-01 16:30:00,7,0.7677902621722846,0.23220973782771537,205,62,0.0,62.0,Tuesday
2021-06-01 17:00:00,7,0.6163522012578616,0.3836477987421384,98,61,0.0,61.0,Tuesday
2021-06-01 17:30:00,9,0.6648936170212766,0.3351063829787234,125,63,0.0,63.0,Tuesday
2021-06-01 18:00:00,10,0.8706099815157117,0.12939001848428835,471,70,1.0,69.0,Tuesday
2021-06-01 18:30:00,11,0.84,0.16,336,64,0.0,64.0,Tuesday
2021-06-01 19:00:00,3,0.8358974358974359,0.1641025641025641,326,64,1.0,63.0,Tuesday
2021-06-01 19:30:00,7,0.7716262975778547,0.22837370242214533,223,66,2.0,64.0,Tuesday
2021-06-01 20:00:00,16,0.7715355805243446,0.22846441947565543,206,61,1.0,60.0,Tuesday
2021-06-01 20:30:00,17,0.7472118959107806,0.2527881040892193,201,68,4.0,64.0,Tuesday
2021-06-01 21:00:00,34,0.8200757575757576,0.17992424242424243,433,95,0.0,95.0,Tuesday
2021-06-01 21:30:00,18,0.8106060606060606,0.1893939393939394,321,75,4.0,71.0,Tuesday
2021-06-01 22:00:00,0,0.7247386759581882,0.27526132404181186,208,79,1.0,78.0,Tuesday
2021-06-01 22:30:00,0,0.6947791164658634,0.30522088353413657,173,76,0.0,76.0,Tuesday
2021-06-01 23:00:00,0,0.1506849315068493,0.8493150684931506,11,62,0.0,62.0,Tuesday
2021-06-01 23:30:00,0,0.0625,0.9375,4,60,0.0,60.0,Tuesday
2021-06-02 00:00:00,0,0.16417910447761194,0.835820895522388,11,56,0.0,56.0,Wednesday
2021-06-02 00:30:00,0,0.046875,0.953125,3,61,0.0,61.0,Wednesday
2021-06-02 01:00:00,0,0.07692307692307693,0.9230769230769231,5,60,0.0,60.0,Wednesday
2021-06-02 01:30:00,0,0.01639344262295082,0.9836065573770492,1,60,0.0,60.0,Wednesday
2021-06-02 02:00:00,0,0.25,0.75,19,57,0.0,57.0,Wednesday
2021-06-02 02:30:00,0,0.0,1.0,0,60,0.0,60.0,Wednesday
2021-06-02 03:00:00,0,0.0,1.0,0,59,0.0,59.0,Wednesday
2021-06-02 03:30:00,0,0.03076923076923077,0.9692307692307692,2,63,0.0,63.0,Wednesday
2021-06-02 04:00:00,0,0.16666666666666666,0.8333333333333334,12,60,0.0,60.0,Wednesday
2021-06-02 04:30:00,0,0.35106382978723405,0.648936170212766,33,61,0.0,61.0,Wednesday
2021-06-02 05:00:00,0,0.7647058823529411,0.23529411764705882,234,72,0.0,72.0,Wednesday
2021-06-02 05:30:00,0,0.7605633802816901,0.23943661971830985,216,68,0.0,68.0,Wednesday
