time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-11-22,911,0.9062845122271891,0.09371548777281094,17233,1782,705.0,1077.0
2021-11-23,1033,0.9170623491865805,0.08293765081341947,23563,2131,647.0,1484.0
2021-11-24,1110,0.925527029847631,0.07447297015236902,22171,1784,402.0,1382.0
2021-11-25,1152,0.9275424272218185,0.0724575727781815,21698,1695,178.0,1517.0
2021-11-26,1488,0.9379891833786825,0.06201081662131748,27923,1846,81.0,1765.0
2021-11-27,268,0.9588308457711443,0.04116915422885572,38545,1655,68.0,1587.0
