time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-10-18,1399,0.434632631942049,0.5653673680579511,1260,1639,2.0,1637.0
2021-10-19,1295,0.27858985382631124,0.7214101461736887,648,1678,0.0,1678.0
2021-10-20,1285,0.38396624472573837,0.6160337552742616,1092,1752,0.0,1752.0
2021-10-21,1615,0.42711094282468764,0.5728890571753124,1128,1513,0.0,1513.0
2021-10-22,2140,0.5904255319148937,0.4095744680851064,2109,1463,2.0,1461.0
2021-10-23,2627,0.451781627983001,0.548218372016999,1382,1677,3.0,1674.0
2021-10-24,1861,0.29793028322440085,0.7020697167755992,547,1289,1.0,1288.0
