time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-11-22,1201,0.6601989698722924,0.3398010301277076,18714,9632,100.0,9532.0
2021-11-23,1293,0.6326178682810494,0.3673821317189507,17242,10013,31.0,9982.0
2021-11-24,1184,0.651921488607103,0.348078511392897,26837,14329,77.0,14252.0
2021-11-25,1417,0.655616173745073,0.34438382625492703,25116,13193,117.0,13076.0
2021-11-26,2263,0.773364941222316,0.22663505877768397,47630,13958,122.0,13836.0
2021-11-27,3143,0.7992284036902432,0.20077159630975677,71471,17954,136.0,17818.0
2021-11-28,1913,0.6780999574155085,0.3219000425844915,35032,16630,102.0,16528.0
