time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-09-15 19:00:00,1,0.859086491739553,0.14091350826044705,884,145,1.0,144.0
2021-09-15 20:00:00,71,0.8352490421455939,0.16475095785440613,654,129,0.0,129.0
2021-09-15 21:00:00,85,0.6283422459893048,0.3716577540106952,235,139,1.0,138.0
2021-09-15 22:00:00,0,0.92,0.08,46,4,0.0,4.0
2021-09-15 23:00:00,0,,,0,0,0.0,0.0
2021-09-16 00:00:00,0,,,0,0,0.0,0.0
2021-09-16 01:00:00,0,,,0,0,0.0,0.0
2021-09-16 02:00:00,0,,,0,0,0.0,0.0
2021-09-16 03:00:00,0,,,0,0,0.0,0.0
2021-09-16 04:00:00,0,0.9209535759096612,0.07904642409033877,734,63,2.0,61.0
2021-09-16 05:00:00,0,0.9298245614035088,0.07017543859649122,954,72,1.0,71.0
2021-09-16 06:00:00,0,0.9314442413162706,0.06855575868372943,1019,75,0.0,75.0
2021-09-16 07:00:00,0,0.9465541490857946,0.053445850914205346,1346,76,2.0,74.0
2021-09-16 08:00:00,0,0.9282982791586998,0.07170172084130019,971,75,0.0,75.0
2021-09-16 09:00:00,0,0.9331550802139037,0.06684491978609626,1047,75,0.0,75.0
2021-09-16 10:00:00,0,0.9334402566158782,0.06655974338412189,1164,83,0.0,83.0
2021-09-16 11:00:00,0,0.9137254901960784,0.08627450980392157,932,88,2.0,86.0
2021-09-16 12:00:00,0,0.9199157007376185,0.08008429926238145,873,76,0.0,76.0
2021-09-16 13:00:00,0,0.9339622641509434,0.0660377358490566,1287,91,0.0,91.0
2021-09-16 14:00:00,0,0.9446130500758725,0.05538694992412747,1245,73,2.0,71.0
2021-09-16 15:00:00,0,0.9421326397919376,0.05786736020806242,1449,89,0.0,89.0
2021-09-16 16:00:00,0,0.9099201824401368,0.09007981755986318,798,79,1.0,78.0
2021-09-16 17:00:00,0,0.9095744680851063,0.09042553191489362,855,85,2.0,83.0
2021-09-16 18:00:00,0,0.8778833107191316,0.12211668928086838,647,90,0.0,90.0
2021-09-16 19:00:00,0,0.9298701298701298,0.07012987012987013,1074,81,17.0,64.0
2021-09-16 20:00:00,70,0.8648648648648649,0.13513513513513514,416,65,0.0,65.0
2021-09-16 21:00:00,88,0.8987538940809969,0.10124610591900311,577,65,0.0,65.0
2021-09-16 22:00:00,0,0.9032258064516129,0.0967741935483871,56,6,0.0,6.0
2021-09-16 23:00:00,0,,,0,0,0.0,0.0
2021-09-17 00:00:00,0,,,0,0,0.0,0.0
2021-09-17 01:00:00,0,,,0,0,0.0,0.0
2021-09-17 02:00:00,0,,,0,0,0.0,0.0
2021-09-17 03:00:00,0,,,0,0,0.0,0.0
2021-09-17 04:00:00,0,0.8216216216216217,0.1783783783783784,608,132,6.0,126.0
2021-09-17 05:00:00,0,0.8869565217391304,0.11304347826086956,816,104,0.0,104.0
2021-09-17 06:00:00,0,0.8715953307392996,0.12840466926070038,224,33,0.0,33.0
2021-09-17 07:00:00,0,0.8900343642611683,0.10996563573883161,777,96,0.0,96.0
2021-09-17 08:00:00,0,0.8043478260869565,0.1956521739130435,555,135,1.0,134.0
2021-09-17 09:00:00,0,0.8331454340473506,0.1668545659526494,739,148,1.0,147.0
2021-09-17 10:00:00,0,0.8932902182700081,0.10670978172999192,1105,132,1.0,131.0
2021-09-17 11:00:00,0,0.8251295336787565,0.17487046632124353,637,135,0.0,135.0
2021-09-17 12:00:00,0,0.8726625111308994,0.12733748886910062,980,143,0.0,143.0
2021-09-17 13:00:00,0,0.8637653736991485,0.13623462630085148,913,144,0.0,144.0
2021-09-17 14:00:00,0,0.8997926744989634,0.10020732550103663,1302,145,1.0,144.0
2021-09-17 15:00:00,0,0.8546824542518837,0.14531754574811626,794,135,0.0,135.0
2021-09-17 16:00:00,0,0.9120743034055727,0.08792569659442724,1473,142,1.0,141.0
2021-09-17 17:00:00,0,0.9230769230769231,0.07692307692307693,1620,135,4.0,131.0
2021-09-17 18:00:00,0,0.9119669876203577,0.08803301237964237,1326,128,0.0,128.0
2021-09-17 19:00:00,0,0.9215189873417722,0.07848101265822785,1456,124,0.0,124.0
2021-09-17 20:00:00,24,0.9235550031075201,0.0764449968924798,1486,123,1.0,122.0
2021-09-17 21:00:00,188,0.9016,0.0984,1127,123,0.0,123.0
2021-09-17 22:00:00,0,0.8791423001949318,0.12085769980506822,902,124,1.0,123.0
2021-09-17 23:00:00,0,0.9150606709493219,0.08493932905067808,1282,119,0.0,119.0
2021-09-18 00:00:00,0,,,0,0,0.0,0.0
2021-09-18 01:00:00,0,,,0,0,0.0,0.0
2021-09-18 02:00:00,0,,,0,0,0.0,0.0
2021-09-18 03:00:00,0,,,0,0,0.0,0.0
2021-09-18 04:00:00,0,0.5,0.5,1,1,0.0,1.0
2021-09-18 05:00:00,0,0.890625,0.109375,513,63,1.0,62.0
2021-09-18 06:00:00,0,0.8381962864721485,0.16180371352785147,316,61,0.0,61.0
2021-09-18 07:00:00,0,0.8901639344262295,0.10983606557377049,543,67,0.0,67.0
2021-09-18 08:00:00,0,0.8620689655172413,0.13793103448275862,475,76,1.0,75.0
2021-09-18 09:00:00,0,0.8895859473023839,0.11041405269761606,709,88,0.0,88.0
2021-09-18 10:00:00,0,0.873972602739726,0.12602739726027398,957,138,5.0,133.0
2021-09-18 11:00:00,0,0.8153034300791556,0.18469656992084432,618,140,2.0,138.0
2021-09-18 12:00:00,0,0.8921962992759453,0.10780370072405471,1109,134,4.0,130.0
2021-09-18 13:00:00,0,0.8781138790035588,0.12188612099644128,987,137,0.0,137.0
2021-09-18 14:00:00,0,0.8407851690294439,0.15921483097055616,771,146,1.0,145.0
2021-09-18 15:00:00,0,0.8818263205013429,0.11817367949865712,985,132,0.0,132.0
2021-09-18 16:00:00,0,0.8615384615384616,0.13846153846153847,840,135,0.0,135.0
2021-09-18 17:00:00,0,0.8558659217877095,0.1441340782122905,766,129,0.0,129.0
2021-09-18 18:00:00,0,0.9079470198675497,0.09205298013245033,1371,139,3.0,136.0
2021-09-18 19:00:00,0,0.8827977315689981,0.11720226843100189,934,124,2.0,122.0
2021-09-18 20:00:00,0,0.9195331695331695,0.08046683046683047,1497,131,2.0,129.0
2021-09-18 21:00:00,15,0.9198776758409786,0.0801223241590214,1504,131,4.0,127.0
2021-09-18 22:00:00,0,0.9055555555555556,0.09444444444444444,1304,136,0.0,136.0
2021-09-18 23:00:00,0,0.8260325406758448,0.1739674593241552,660,139,5.0,134.0
2021-09-19 00:00:00,0,,,0,0,0.0,0.0
2021-09-19 01:00:00,0,,,0,0,0.0,0.0
2021-09-19 02:00:00,0,,,0,0,0.0,0.0
2021-09-19 03:00:00,0,,,0,0,0.0,0.0
2021-09-19 04:00:00,0,,,0,0,0.0,0.0
2021-09-19 05:00:00,0,0.6831683168316832,0.31683168316831684,138,64,2.0,62.0
2021-09-19 06:00:00,0,0.7122641509433962,0.28773584905660377,151,61,0.0,61.0
2021-09-19 07:00:00,0,0.7727272727272727,0.22727272727272727,221,65,2.0,63.0
2021-09-19 08:00:00,0,0.8670634920634921,0.13293650793650794,437,67,0.0,67.0
2021-09-19 09:00:00,0,0.865424430641822,0.13457556935817805,418,65,1.0,64.0
2021-09-19 10:00:00,0,0.9215481171548117,0.07845188284518828,881,75,0.0,75.0
2021-09-19 11:00:00,0,0.8748091603053435,0.1251908396946565,573,82,0.0,82.0
2021-09-19 12:00:00,0,0.9419252187748608,0.05807478122513922,1184,73,1.0,72.0
2021-09-19 13:00:00,0,0.8716744913928013,0.12832550860719874,557,82,1.0,81.0
2021-09-19 14:00:00,0,0.9081364829396326,0.09186351706036745,692,70,0.0,70.0
2021-09-19 15:00:00,0,0.8902439024390244,0.10975609756097561,584,72,0.0,72.0
2021-09-19 16:00:00,0,0.8739495798319328,0.12605042016806722,520,75,0.0,75.0
2021-09-19 17:00:00,0,0.8568548387096774,0.1431451612903226,425,71,1.0,70.0
2021-09-19 18:00:00,0,0.905982905982906,0.09401709401709402,636,66,0.0,66.0
2021-09-19 19:00:00,0,0.8444444444444444,0.15555555555555556,342,63,0.0,63.0
2021-09-19 20:00:00,0,0.7407407407407407,0.25925925925925924,180,63,0.0,63.0
2021-09-19 21:00:00,0,0.6031746031746031,0.3968253968253968,38,25,0.0,25.0
2021-09-19 22:00:00,0,,,0,0,0.0,0.0
2021-09-19 23:00:00,0,,,0,0,0.0,0.0
2021-09-20 00:00:00,0,,,0,0,0.0,0.0
2021-09-20 01:00:00,0,,,0,0,0.0,0.0
2021-09-20 02:00:00,0,,,0,0,0.0,0.0
2021-09-20 03:00:00,0,,,0,0,0.0,0.0
2021-09-20 04:00:00,40,0.8515439429928741,0.14845605700712589,717,125,0.0,125.0
2021-09-20 05:00:00,55,0.8424170616113744,0.15758293838862558,711,133,0.0,133.0
2021-09-20 06:00:00,135,0.8931297709923665,0.10687022900763359,1170,140,0.0,140.0
2021-09-20 07:00:00,104,0.8826086956521739,0.11739130434782609,1015,135,0.0,135.0
2021-09-20 08:00:00,71,0.8413068844807468,0.15869311551925322,721,136,1.0,135.0
2021-09-20 09:00:00,98,0.8422273781902552,0.15777262180974477,726,136,0.0,136.0
2021-09-20 10:00:00,140,0.9066073697585769,0.09339263024142312,1427,147,2.0,145.0
2021-09-20 11:00:00,91,0.8217338217338217,0.17826617826617827,673,146,2.0,144.0
2021-09-20 12:00:00,90,0.8474059003051883,0.1525940996948118,833,150,0.0,150.0
2021-09-20 13:00:00,89,0.806157354618016,0.19384264538198404,707,170,3.0,167.0
2021-09-20 14:00:00,111,0.8553971486761711,0.1446028513238289,840,142,1.0,141.0
2021-09-20 15:00:00,115,0.8474088291746641,0.15259117082533588,883,159,0.0,159.0
2021-09-20 16:00:00,126,0.8753339269813001,0.1246660730186999,983,140,4.0,136.0
2021-09-20 17:00:00,118,0.869177403369673,0.13082259663032705,877,132,3.0,129.0
2021-09-20 18:00:00,128,0.8347547974413646,0.1652452025586354,783,155,12.0,143.0
2021-09-20 19:00:00,106,0.8319327731092437,0.16806722689075632,792,160,7.0,153.0
2021-09-20 20:00:00,93,0.8780727630285152,0.12192723697148476,893,124,0.0,124.0
2021-09-20 21:00:00,45,0.515625,0.484375,132,124,2.0,122.0
2021-09-20 22:00:00,0,,,0,0,0.0,0.0
2021-09-20 23:00:00,0,,,0,0,0.0,0.0
