time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-06-17,618,0.7804878048780488,0.21951219512195122,1344,378,0.0,378.0
2021-06-18,1018,0.9492984693877551,0.050701530612244895,2977,159,1.0,158.0
2021-06-19,973,0.9566294919454771,0.04337050805452292,2316,105,7.0,98.0
2021-06-20,234,0.924812030075188,0.07518796992481203,615,50,1.0,49.0
2021-06-21,472,0.9865642994241842,0.013435700575815739,1028,14,1.0,13.0
2021-06-22,643,0.8568690095846645,0.14313099041533547,1341,224,2.0,222.0
2021-06-23,424,0.7221341785525621,0.27786582144743793,1367,526,3.0,523.0
2021-06-24,496,0.7101857062464828,0.28981429375351714,1262,515,2.0,513.0
2021-06-25,679,0.8475247524752475,0.15247524752475247,1712,308,4.0,304.0
2021-06-26,386,0.9320505111244738,0.06794948887552615,1550,113,3.0,110.0
2021-06-27,76,0.8169144981412639,0.18308550185873607,879,197,2.0,195.0
