time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-08-13,1754,0.7687200037276921,0.23127999627230791,32995,9927,90.0,9837.0
2021-08-14,2184,0.739962142300412,0.26003785769958804,33228,11677,111.0,11566.0
2021-08-15,1478,0.6348583460949464,0.3651416539050536,19899,11445,66.0,11379.0
2021-08-16,1416,0.6784464128085715,0.32155358719142846,22289,10564,114.0,10450.0
2021-08-17,1597,0.6459327752092965,0.35406722479070346,25847,14168,81.0,14087.0
2021-08-18,1520,0.5706825704828216,0.4293174295171784,19999,15045,60.0,14985.0
2021-08-19,1234,0.5456156535249563,0.4543843464750437,22475,18717,100.0,18617.0
2021-08-20,1842,0.654907255224231,0.34509274477576896,33471,17637,115.0,17522.0
2021-08-21,1923,0.6504779987342194,0.34952200126578065,39056,20986,40.0,20946.0
2021-08-22,1420,0.5662403474903475,0.4337596525096525,23465,17975,68.0,17907.0
2021-08-23,1296,0.5506755667343846,0.44932443326561544,17077,13934,91.0,13843.0
2021-08-24,1284,0.4969428126123966,0.5030571873876034,16580,16784,86.0,16698.0
2021-08-25,1431,0.5768466587862479,0.42315334121375214,22936,16825,45.0,16780.0
2021-08-26,1153,0.4906610362189378,0.5093389637810622,18126,18816,83.0,18733.0
2021-08-27,2492,0.7019295899404276,0.2980704100595724,40415,17162,102.0,17060.0
2021-08-28,2888,0.7175591226565372,0.2824408773434628,40992,16135,120.0,16015.0
2021-08-29,1765,0.5871658641872821,0.41283413581271794,21219,14919,56.0,14863.0
