time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-08-30,1213,0.8129302039154144,0.18706979608458565,163690,37668,930.0,36738.0
2021-08-31,1107,0.7974507307229686,0.20254926927703146,180995,45972,1415.0,44557.0
2021-09-01,1213,0.8148368613310608,0.18516313866893921,190275,43238,805.0,42433.0
2021-09-02,1222,0.8414125188155628,0.15858748118443725,216328,40773,841.0,39932.0
2021-09-03,1995,0.8491764083368446,0.15082359166315543,259983,46176,979.0,45197.0
2021-09-04,2231,0.8178896433477888,0.18211035665221117,228017,50770,825.0,49945.0
2021-09-05,1534,0.7935476081234455,0.20645239187655454,164308,42747,824.0,41923.0
