time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-09-06,674,0.8993774188120478,0.10062258118795221,16035,1794,373.0,1421.0
2021-09-07,1248,0.8904458598726115,0.10955414012738854,18174,2236,605.0,1631.0
2021-09-08,21,0.9029135039316395,0.09708649606836053,19865,2136,449.0,1687.0
2021-09-09,1589,0.9196335983408227,0.08036640165917733,21284,1860,383.0,1477.0
2021-09-10,1828,0.9229249011857708,0.07707509881422925,22883,1911,438.0,1473.0
2021-09-11,74,0.936071660988401,0.06392833901159897,24453,1670,140.0,1530.0
2021-09-12,0,0.909371076361146,0.09062892363885401,15934,1588,219.0,1369.0
2021-09-13,984,0.9141781681304894,0.08582183186951066,18215,1710,318.0,1392.0
