time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-08-30,559,0.9075888090721564,0.0924111909278436,87556,8915,658.0,8257.0
2021-08-31,691,0.905350423430081,0.09464957656991906,106586,11143,970.0,10173.0
2021-09-01,596,0.9043153356600288,0.09568466433997126,110123,11652,746.0,10906.0
2021-09-02,12,0.905552613353974,0.09444738664602599,111143,11592,1035.0,10557.0
2021-09-03,809,0.906146593350927,0.09385340664907307,110906,11487,813.0,10674.0
2021-09-04,256,0.9103416994254612,0.08965830057453886,102357,10081,551.0,9530.0
2021-09-05,494,0.8898014791747761,0.11019852082522383,68577,8493,471.0,8022.0
