time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-09-14,570,0.75,0.25,3,1,1.0,0.0
2021-09-15,606,0.3333333333333333,0.6666666666666666,1,2,0.0,2.0
2021-09-16,606,1.0,0.0,7,0,0.0,0.0
2021-09-17,619,1.0,0.0,2,0,0.0,0.0
2021-09-18,626,1.0,0.0,8,0,0.0,0.0
2021-09-19,885,0.8888888888888888,0.1111111111111111,8,1,0.0,1.0
2021-09-20,521,0.8888888888888888,0.1111111111111111,8,1,0.0,1.0
2021-09-21,664,1.0,0.0,9,0,0.0,0.0
2021-09-22,581,1.0,0.0,5,0,0.0,0.0
2021-09-23,0,0.6666666666666666,0.3333333333333333,6,3,0.0,3.0
2021-09-24,662,0.8888888888888888,0.1111111111111111,8,1,0.0,1.0
2021-09-25,585,1.0,0.0,4,0,0.0,0.0
2021-09-26,798,1.0,0.0,4,0,0.0,0.0
2021-09-27,512,1.0,0.0,7,0,0.0,0.0
2021-09-28,653,0.75,0.25,3,1,0.0,1.0
2021-09-29,555,0.8333333333333334,0.16666666666666666,5,1,0.0,1.0
2021-09-30,552,1.0,0.0,3,0,0.0,0.0
2021-10-01,604,0.7272727272727273,0.2727272727272727,8,3,1.0,2.0
2021-10-02,374,0.75,0.25,3,1,0.0,1.0
2021-10-03,502,1.0,0.0,3,0,0.0,0.0
2021-10-04,509,0.7142857142857143,0.2857142857142857,5,2,0.0,2.0
2021-10-05,483,1.0,0.0,8,0,0.0,0.0
