time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-11-08,1419,0.6508940252943742,0.3491059747056258,2985,1601,15.0,1586.0
2021-11-09,9,0.7175247992442135,0.28247520075578647,4557,1794,2.0,1792.0
2021-11-10,152,0.6815412481475382,0.3184587518524617,4139,1934,8.0,1926.0
2021-11-11,129,0.7082825822168087,0.2917174177831912,4652,1916,17.0,1899.0
2021-11-12,493,0.7961468087396405,0.2038531912603595,7397,1894,9.0,1885.0
2021-11-13,71,0.7705766387382947,0.22942336126170526,6254,1862,12.0,1850.0
