time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple,day
2021-06-07 10:30:00,0,1.0,0.0,1,0,0.0,0.0,Monday
2021-06-07 11:00:00,0,1.0,0.0,1,0,0.0,0.0,Monday
2021-06-07 11:30:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 12:00:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 12:30:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 13:00:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 13:30:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 14:00:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 14:30:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 15:00:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 15:30:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 16:00:00,0,1.0,0.0,1,0,0.0,0.0,Monday
2021-06-07 16:30:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 17:00:00,0,1.0,0.0,1,0,0.0,0.0,Monday
2021-06-07 17:30:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 18:00:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 18:30:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 19:00:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 19:30:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 20:00:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 20:30:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 21:00:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 21:30:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 22:00:00,1,,,0,0,0.0,0.0,Monday
2021-06-07 22:30:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 23:00:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 23:30:00,0,,,0,0,0.0,0.0,Monday
2021-06-08 00:00:00,0,,,0,0,0.0,0.0,Tuesday
2021-06-08 00:30:00,0,,,0,0,0.0,0.0,Tuesday
2021-06-08 01:00:00,0,,,0,0,0.0,0.0,Tuesday
2021-06-08 01:30:00,0,,,0,0,0.0,0.0,Tuesday
2021-06-08 02:00:00,0,,,0,0,0.0,0.0,Tuesday
2021-06-08 02:30:00,0,,,0,0,0.0,0.0,Tuesday
2021-06-08 03:00:00,0,,,0,0,0.0,0.0,Tuesday
2021-06-08 03:30:00,0,,,0,0,0.0,0.0,Tuesday
2021-06-08 04:00:00,8,,,0,0,0.0,0.0,Tuesday
2021-06-08 04:30:00,13,,,0,0,0.0,0.0,Tuesday
2021-06-08 05:00:00,12,,,0,0,0.0,0.0,Tuesday
2021-06-08 05:30:00,25,,,0,0,0.0,0.0,Tuesday
2021-06-08 06:00:00,35,,,0,0,0.0,0.0,Tuesday
2021-06-08 06:30:00,17,,,0,0,0.0,0.0,Tuesday
2021-06-08 07:00:00,22,,,0,0,0.0,0.0,Tuesday
2021-06-08 07:30:00,19,,,0,0,0.0,0.0,Tuesday
2021-06-08 08:00:00,24,,,0,0,0.0,0.0,Tuesday
2021-06-08 08:30:00,16,,,0,0,0.0,0.0,Tuesday
2021-06-08 09:00:00,19,,,0,0,0.0,0.0,Tuesday
2021-06-08 09:30:00,28,,,0,0,0.0,0.0,Tuesday
2021-06-08 10:00:00,23,,,0,0,0.0,0.0,Tuesday
2021-06-08 10:30:00,16,,,0,0,0.0,0.0,Tuesday
2021-06-08 11:00:00,19,,,0,0,0.0,0.0,Tuesday
2021-06-08 11:30:00,18,1.0,0.0,2,0,0.0,0.0,Tuesday
2021-06-08 12:00:00,28,1.0,0.0,1,0,0.0,0.0,Tuesday
