time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-06-17,3,0.9825174825174825,0.017482517482517484,281,5,0.0,5.0
2021-06-18,1137,0.9674556213017751,0.03254437869822485,327,11,1.0,10.0
2021-06-19,724,0.990990990990991,0.009009009009009009,220,2,0.0,2.0
2021-06-20,579,0.9705882352941176,0.029411764705882353,33,1,0.0,1.0
2021-06-21,764,0.9595141700404858,0.04048582995951417,237,10,1.0,9.0
2021-06-22,0,0.9761092150170648,0.023890784982935155,286,7,1.0,6.0
2021-06-23,704,0.9307958477508651,0.06920415224913495,269,20,0.0,20.0
2021-06-24,355,0.9861111111111112,0.013888888888888888,142,2,0.0,2.0
2021-06-25,259,0.7567567567567568,0.24324324324324326,112,36,0.0,36.0
2021-06-26,320,0.9375,0.0625,75,5,0.0,5.0
2021-06-27,231,0.965034965034965,0.03496503496503497,138,5,0.0,5.0
