time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-06-07,108,0.7821986442676098,0.2178013557323902,7962,2217,17.0,2200.0
2021-06-08,622,0.8692481770178526,0.13075182298214735,10371,1560,17.0,1543.0
2021-06-09,402,0.8195459417324369,0.18045405826756308,8411,1852,13.0,1839.0
2021-06-10,545,0.8262411347517731,0.17375886524822695,13048,2744,15.0,2729.0
2021-06-11,439,0.8514991514237225,0.14850084857627757,18062,3150,26.0,3124.0
2021-06-12,0,0.7476243366654326,0.25237566333456746,6058,2045,9.0,2036.0
2021-06-13,601,0.96878612716763,0.03121387283236994,838,27,1.0,26.0
2021-06-14,534,0.8129131965312956,0.18708680346870438,9468,2179,9.0,2170.0
2021-06-15,710,0.7775322546154394,0.22246774538456054,10908,3121,10.0,3111.0
2021-06-16,658,0.7927664486340901,0.20723355136590996,10302,2693,20.0,2673.0
