time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple,day
2021-08-13 10:00:00,41,0.9706015377657169,0.02939846223428313,2146,65,8.0,57.0,Friday
2021-08-13 10:30:00,25,0.9666827619507484,0.03331723804925157,2002,69,8.0,61.0,Friday
2021-08-13 11:00:00,20,0.9635440701430549,0.03645592985694508,2088,79,4.0,75.0,Friday
2021-08-13 11:30:00,38,0.9733965014577259,0.026603498542274052,2671,73,10.0,63.0,Friday
2021-08-13 12:00:00,34,0.9506833036244801,0.04931669637551991,1600,83,6.0,77.0,Friday
2021-08-13 12:30:00,32,0.9515445184736523,0.04845548152634767,1571,80,12.0,68.0,Friday
2021-08-13 13:00:00,23,0.9596083231334149,0.04039167686658507,1568,66,9.0,57.0,Friday
2021-08-13 13:30:00,22,0.947239263803681,0.05276073619631902,1544,86,10.0,76.0,Friday
2021-08-13 14:00:00,38,0.9605633802816902,0.03943661971830986,1705,70,9.0,61.0,Friday
2021-08-13 14:30:00,15,0.9442748091603054,0.055725190839694655,1237,73,10.0,63.0,Friday
2021-08-13 15:00:00,23,0.9522212908633697,0.04777870913663034,1136,57,5.0,52.0,Friday
2021-08-13 15:30:00,38,0.9288928892889289,0.0711071107110711,1032,79,18.0,61.0,Friday
2021-08-13 16:00:00,9,0.9465811965811965,0.053418803418803416,886,50,4.0,46.0,Friday
2021-08-13 16:30:00,11,0.9455128205128205,0.05448717948717949,885,51,4.0,47.0,Friday
2021-08-13 17:00:00,16,0.8983739837398373,0.1016260162601626,442,50,2.0,48.0,Friday
2021-08-13 17:30:00,0,0.9087048832271762,0.09129511677282377,428,43,0.0,43.0,Friday
2021-08-13 18:00:00,14,0.87409200968523,0.12590799031476999,361,52,0.0,52.0,Friday
2021-08-13 18:30:00,3,0.9216417910447762,0.07835820895522388,494,42,3.0,39.0,Friday
2021-08-13 19:00:00,13,0.9126819126819127,0.08731808731808732,439,42,0.0,42.0,Friday
2021-08-13 19:30:00,8,0.9245283018867925,0.07547169811320754,490,40,0.0,40.0,Friday
2021-08-13 20:00:00,8,0.9255725190839694,0.07442748091603053,485,39,0.0,39.0,Friday
2021-08-13 20:30:00,2,0.8590604026845637,0.14093959731543623,256,42,0.0,42.0,Friday
2021-08-13 21:00:00,4,0.7246376811594203,0.2753623188405797,100,38,0.0,38.0,Friday
2021-08-13 21:30:00,24,0.7810650887573964,0.21893491124260356,132,37,0.0,37.0,Friday
2021-08-13 22:00:00,0,0.625,0.375,60,36,0.0,36.0,Friday
2021-08-13 22:30:00,4,0.7708333333333334,0.22916666666666666,74,22,0.0,22.0,Friday
2021-08-13 23:00:00,5,0.8918918918918919,0.10810810810810811,66,8,0.0,8.0,Friday
2021-08-13 23:30:00,5,0.8875,0.1125,71,9,0.0,9.0,Friday
2021-08-14 00:00:00,1,0.9177215189873418,0.08227848101265822,145,13,0.0,13.0,Saturday
2021-08-14 00:30:00,0,0.8928571428571429,0.10714285714285714,125,15,0.0,15.0,Saturday
2021-08-14 01:00:00,2,0.8803418803418803,0.11965811965811966,103,14,0.0,14.0,Saturday
2021-08-14 01:30:00,0,0.8601398601398601,0.13986013986013987,123,20,0.0,20.0,Saturday
2021-08-14 02:00:00,0,0.7590361445783133,0.24096385542168675,126,40,0.0,40.0,Saturday
2021-08-14 02:30:00,1,0.7301587301587301,0.2698412698412698,92,34,0.0,34.0,Saturday
2021-08-14 03:00:00,2,0.574468085106383,0.425531914893617,54,40,0.0,40.0,Saturday
2021-08-14 03:30:00,0,0.5789473684210527,0.42105263157894735,55,40,0.0,40.0,Saturday
2021-08-14 04:00:00,0,0.9014084507042254,0.09859154929577464,64,7,0.0,7.0,Saturday
2021-08-14 04:30:00,2,0.732824427480916,0.26717557251908397,96,35,0.0,35.0,Saturday
2021-08-14 05:00:00,0,0.5824175824175825,0.4175824175824176,53,38,0.0,38.0,Saturday
2021-08-14 05:30:00,0,0.6792452830188679,0.32075471698113206,72,34,0.0,34.0,Saturday
2021-08-14 06:00:00,0,0.810126582278481,0.189873417721519,64,15,0.0,15.0,Saturday
2021-08-14 06:30:00,0,0.8901098901098901,0.10989010989010989,81,10,0.0,10.0,Saturday
2021-08-14 07:00:00,0,0.9027777777777778,0.09722222222222222,195,21,3.0,18.0,Saturday
2021-08-14 07:30:00,0,0.9025641025641026,0.09743589743589744,352,38,2.0,36.0,Saturday
2021-08-14 08:00:00,0,0.9133738601823708,0.08662613981762918,601,57,4.0,53.0,Saturday
2021-08-14 08:30:00,1,0.9215017064846417,0.07849829351535836,810,69,4.0,65.0,Saturday
2021-08-14 09:00:00,9,0.944558521560575,0.055441478439425054,920,54,4.0,50.0,Saturday
2021-08-14 09:30:00,15,0.9556291390728476,0.04437086092715232,1443,67,4.0,63.0,Saturday
2021-08-14 10:00:00,13,0.9465408805031447,0.05345911949685535,1505,85,7.0,78.0,Saturday
2021-08-14 10:30:00,22,0.9503105590062112,0.049689440993788817,1530,80,13.0,67.0,Saturday
2021-08-14 11:00:00,36,0.9596816976127321,0.040318302387267906,1809,76,2.0,74.0,Saturday
2021-08-14 11:30:00,41,0.9346861128725428,0.0653138871274572,1474,103,10.0,93.0,Saturday
2021-08-14 12:00:00,34,0.9501541623843782,0.04984583761562179,1849,97,15.0,82.0,Saturday
2021-08-14 12:30:00,52,0.9555464926590538,0.04445350734094616,2343,109,21.0,88.0,Saturday
2021-08-14 13:00:00,32,0.9651162790697675,0.03488372093023256,1992,72,10.0,62.0,Saturday
2021-08-14 13:30:00,45,0.9564796905222437,0.043520309477756286,1978,90,4.0,86.0,Saturday
2021-08-14 14:00:00,27,0.9431345353675451,0.056865464632454926,1360,82,8.0,74.0,Saturday
2021-08-14 14:30:00,20,0.9543147208121827,0.04568527918781726,1692,81,4.0,77.0,Saturday
2021-08-14 15:00:00,20,0.9315789473684211,0.06842105263157895,1062,78,8.0,70.0,Saturday
2021-08-14 15:30:00,40,0.9476486246672582,0.05235137533274179,1068,59,10.0,49.0,Saturday
2021-08-14 16:00:00,39,0.9460847240051348,0.05391527599486521,737,42,3.0,39.0,Saturday
2021-08-14 16:30:00,16,0.8745519713261649,0.12544802867383512,244,35,0.0,35.0,Saturday
2021-08-14 17:00:00,6,0.8636363636363636,0.13636363636363635,247,39,0.0,39.0,Saturday
2021-08-14 17:30:00,14,0.8915989159891599,0.10840108401084012,329,40,0.0,40.0,Saturday
2021-08-14 18:00:00,11,0.920997920997921,0.079002079002079,443,38,0.0,38.0,Saturday
2021-08-14 18:30:00,32,0.9272419627749577,0.0727580372250423,548,43,1.0,42.0,Saturday
2021-08-14 19:00:00,16,0.8576923076923076,0.1423076923076923,223,37,2.0,35.0,Saturday
2021-08-14 19:30:00,19,0.8778877887788779,0.12211221122112212,266,37,2.0,35.0,Saturday
2021-08-14 20:00:00,24,0.8831168831168831,0.11688311688311688,272,36,1.0,35.0,Saturday
2021-08-14 20:30:00,11,0.8881578947368421,0.1118421052631579,270,34,4.0,30.0,Saturday
2021-08-14 21:00:00,4,0.7142857142857143,0.2857142857142857,80,32,0.0,32.0,Saturday
2021-08-14 21:30:00,2,0.6770833333333334,0.3229166666666667,65,31,0.0,31.0,Saturday
2021-08-14 22:00:00,3,0.7785714285714286,0.22142857142857142,109,31,0.0,31.0,Saturday
2021-08-14 22:30:00,8,0.746031746031746,0.25396825396825395,94,32,0.0,32.0,Saturday
2021-08-14 23:00:00,6,0.7481481481481481,0.2518518518518518,101,34,0.0,34.0,Saturday
2021-08-14 23:30:00,5,0.6774193548387096,0.3225806451612903,63,30,0.0,30.0,Saturday
2021-08-15 00:00:00,0,0.632183908045977,0.367816091954023,55,32,0.0,32.0,Sunday
2021-08-15 00:30:00,5,0.9396551724137931,0.0603448275862069,109,7,0.0,7.0,Sunday
2021-08-15 01:00:00,2,0.9626168224299065,0.037383177570093455,103,4,0.0,4.0,Sunday
2021-08-15 01:30:00,9,0.9661016949152542,0.03389830508474576,171,6,0.0,6.0,Sunday
2021-08-15 02:00:00,2,0.9565217391304348,0.043478260869565216,132,6,0.0,6.0,Sunday
2021-08-15 02:30:00,3,0.9,0.1,63,7,0.0,7.0,Sunday
2021-08-15 03:00:00,0,0.6219512195121951,0.3780487804878049,51,31,0.0,31.0,Sunday
2021-08-15 03:30:00,0,0.6511627906976745,0.3488372093023256,56,30,0.0,30.0,Sunday
2021-08-15 04:00:00,0,0.7703703703703704,0.22962962962962963,104,31,0.0,31.0,Sunday
2021-08-15 04:30:00,3,0.620253164556962,0.379746835443038,49,30,0.0,30.0,Sunday
2021-08-15 05:00:00,0,0.5714285714285714,0.42857142857142855,36,27,0.0,27.0,Sunday
2021-08-15 05:30:00,0,0.7912087912087912,0.2087912087912088,72,19,0.0,19.0,Sunday
2021-08-15 06:00:00,0,0.9662921348314607,0.033707865168539325,86,3,1.0,2.0,Sunday
2021-08-15 06:30:00,0,0.953125,0.046875,61,3,0.0,3.0,Sunday
2021-08-15 07:00:00,0,0.7108433734939759,0.2891566265060241,59,24,1.0,23.0,Sunday
2021-08-15 07:30:00,0,0.927063339731286,0.07293666026871401,483,38,0.0,38.0,Sunday
2021-08-15 08:00:00,8,0.9393019726858877,0.06069802731411229,619,40,1.0,39.0,Sunday
2021-08-15 08:30:00,11,0.9417879417879418,0.058212058212058215,906,56,2.0,54.0,Sunday
2021-08-15 09:00:00,5,0.9530254777070064,0.046974522292993634,1197,59,5.0,54.0,Sunday
2021-08-15 09:30:00,29,0.9442111577684463,0.05578884223155369,1574,93,2.0,91.0,Sunday
2021-08-15 10:00:00,47,0.8961864406779662,0.1038135593220339,1692,196,9.0,187.0,Sunday
2021-08-15 10:30:00,11,0.8931259407927747,0.10687405920722529,1780,213,5.0,208.0,Sunday
2021-08-15 11:00:00,28,0.9126301493888638,0.08736985061113627,2016,193,7.0,186.0,Sunday
2021-08-15 11:30:00,7,0.9094827586206896,0.09051724137931035,1899,189,6.0,183.0,Sunday
2021-08-15 12:00:00,31,0.912093023255814,0.08790697674418604,1961,189,15.0,174.0,Sunday
2021-08-15 12:30:00,22,0.9273700305810397,0.07262996941896024,2426,190,9.0,181.0,Sunday
2021-08-15 13:00:00,18,0.9001956947162426,0.09980430528375733,1840,204,6.0,198.0,Sunday
2021-08-15 13:30:00,28,0.9072922555115884,0.09270774448841153,1605,164,4.0,160.0,Sunday
2021-08-15 14:00:00,22,0.8845437616387337,0.1154562383612663,1425,186,3.0,183.0,Sunday
2021-08-15 14:30:00,22,0.8953134510042605,0.1046865489957395,1471,172,11.0,161.0,Sunday
2021-08-15 15:00:00,21,0.8953134510042605,0.1046865489957395,1471,172,8.0,164.0,Sunday
2021-08-15 15:30:00,29,0.8743494423791821,0.12565055762081784,1176,169,3.0,166.0,Sunday
2021-08-15 16:00:00,11,0.8060075093867334,0.1939924906132666,644,155,1.0,154.0,Sunday
2021-08-15 16:30:00,16,0.720292504570384,0.2797074954296161,394,153,2.0,151.0,Sunday
2021-08-15 17:00:00,12,0.6724511930585684,0.3275488069414317,310,151,1.0,150.0,Sunday
2021-08-15 17:30:00,15,0.6986027944111777,0.3013972055888224,350,151,1.0,150.0,Sunday
2021-08-15 18:00:00,24,0.832408435072142,0.16759156492785793,750,151,0.0,151.0,Sunday
2021-08-15 18:30:00,22,0.6602209944751382,0.3397790055248619,239,123,0.0,123.0,Sunday
2021-08-15 19:00:00,10,0.5330739299610895,0.4669260700389105,137,120,0.0,120.0,Sunday
2021-08-15 19:30:00,8,0.5343511450381679,0.46564885496183206,140,122,2.0,120.0,Sunday
2021-08-15 20:00:00,1,0.3631578947368421,0.6368421052631579,69,121,0.0,121.0,Sunday
2021-08-15 20:30:00,0,0.324468085106383,0.675531914893617,61,127,1.0,126.0,Sunday
2021-08-15 21:00:00,0,0.2619047619047619,0.7380952380952381,33,93,0.0,93.0,Sunday
2021-08-15 21:30:00,0,0.265625,0.734375,34,94,0.0,94.0,Sunday
2021-08-15 22:00:00,0,0.25757575757575757,0.7424242424242424,34,98,0.0,98.0,Sunday
2021-08-15 22:30:00,0,0.2595419847328244,0.7404580152671756,34,97,0.0,97.0,Sunday
2021-08-15 23:00:00,0,0.26153846153846155,0.7384615384615385,34,96,0.0,96.0,Sunday
2021-08-15 23:30:00,0,0.25190839694656486,0.7480916030534351,33,98,0.0,98.0,Sunday
2021-08-16 00:00:00,0,0.24242424242424243,0.7575757575757576,32,100,0.0,100.0,Monday
2021-08-16 00:30:00,0,0.26356589147286824,0.7364341085271318,34,95,0.0,95.0,Monday
2021-08-16 01:00:00,0,0.25757575757575757,0.7424242424242424,34,98,0.0,98.0,Monday
2021-08-16 01:30:00,0,0.265625,0.734375,34,94,0.0,94.0,Monday
2021-08-16 02:00:00,0,0.26153846153846155,0.7384615384615385,34,96,0.0,96.0,Monday
2021-08-16 02:30:00,0,0.26153846153846155,0.7384615384615385,34,96,0.0,96.0,Monday
2021-08-16 03:00:00,0,0.29133858267716534,0.7086614173228346,37,90,0.0,90.0,Monday
2021-08-16 03:30:00,0,0.25,0.75,33,99,0.0,99.0,Monday
