time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-06-07,432,0.8894874022589053,0.1105125977410947,5119,636,4.0,632.0
2021-06-08,976,0.8625422717326438,0.13745772826735628,4336,691,16.0,675.0
2021-06-09,699,0.8831989540204838,0.11680104597951624,4053,536,10.0,526.0
2021-06-10,939,0.894394490147312,0.10560550985268796,4675,552,7.0,545.0
2021-06-11,565,0.8696062992125985,0.13039370078740156,5522,828,13.0,815.0
2021-06-12,935,0.87890625,0.12109375,3825,527,9.0,518.0
2021-06-13,550,1.0,0.0,4,0,0.0,0.0
2021-06-14,928,0.88932266250244,0.11067733749756002,4556,567,14.0,553.0
2021-06-15,621,0.8410944011596304,0.15890559884036964,4642,877,6.0,871.0
2021-06-16,930,0.8509152670315154,0.14908473296848462,4509,790,6.0,784.0
