time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple
2021-09-06,506,0.8990384615384616,0.10096153846153846,1683,189,2.0,187.0
2021-09-07,690,0.9363268310636732,0.06367316893632684,2544,173,1.0,172.0
2021-09-08,734,0.9800931808555696,0.019906819144430325,2314,47,2.0,45.0
2021-09-09,680,0.9584188911704312,0.04158110882956879,1867,81,5.0,76.0
2021-09-10,10,0.9809653297076818,0.019034670292318152,2886,56,7.0,49.0
2021-09-11,156,0.9822930500221337,0.017706949977866312,2219,40,4.0,36.0
2021-09-12,399,0.9388235294117647,0.0611764705882353,1197,78,3.0,75.0
2021-09-13,549,0.7971567267683772,0.20284327323162274,2299,585,2.0,583.0
