time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple,day
2021-08-13 07:20:00,4,0.3870967741935484,0.6129032258064516,12,19,1.0,18.0,Friday
2021-08-13 07:22:00,0,0.4,0.6,10,15,0.0,15.0,Friday
2021-08-13 07:24:00,1,0.2,0.8,4,16,0.0,16.0,Friday
2021-08-13 07:26:00,1,0.16,0.84,4,21,0.0,21.0,Friday
2021-08-13 07:28:00,0,0.2857142857142857,0.7142857142857143,6,15,0.0,15.0,Friday
2021-08-13 07:30:00,0,0.125,0.875,2,14,0.0,14.0,Friday
2021-08-13 07:32:00,2,0.42857142857142855,0.5714285714285714,15,20,0.0,20.0,Friday
2021-08-13 07:34:00,0,0.08695652173913043,0.9130434782608695,2,21,0.0,21.0,Friday
2021-08-13 07:36:00,0,0.26666666666666666,0.7333333333333333,8,22,0.0,22.0,Friday
2021-08-13 07:38:00,2,0.48484848484848486,0.5151515151515151,16,17,0.0,17.0,Friday
2021-08-13 07:40:00,1,0.41935483870967744,0.5806451612903226,13,18,1.0,17.0,Friday
2021-08-13 07:42:00,0,0.05263157894736842,0.9473684210526315,1,18,0.0,18.0,Friday
2021-08-13 07:44:00,1,0.3,0.7,9,21,0.0,21.0,Friday
2021-08-13 07:46:00,0,0.2608695652173913,0.7391304347826086,6,17,0.0,17.0,Friday
2021-08-13 07:48:00,0,0.37037037037037035,0.6296296296296297,10,17,0.0,17.0,Friday
2021-08-13 07:50:00,0,0.36666666666666664,0.6333333333333333,11,19,1.0,18.0,Friday
2021-08-13 07:52:00,2,0.3181818181818182,0.6818181818181818,7,15,0.0,15.0,Friday
2021-08-13 07:54:00,0,0.3939393939393939,0.6060606060606061,13,20,0.0,20.0,Friday
2021-08-13 07:56:00,0,0.35714285714285715,0.6428571428571429,10,18,0.0,18.0,Friday
2021-08-13 07:58:00,0,0.30434782608695654,0.6956521739130435,7,16,0.0,16.0,Friday
2021-08-13 08:00:00,4,0.5869565217391305,0.41304347826086957,27,19,0.0,19.0,Friday
2021-08-13 08:02:00,4,0.6976744186046512,0.3023255813953488,30,13,0.0,13.0,Friday
2021-08-13 08:04:00,1,0.5777777777777777,0.4222222222222222,26,19,0.0,19.0,Friday
2021-08-13 08:06:00,1,0.3548387096774194,0.6451612903225806,11,20,0.0,20.0,Friday
2021-08-13 08:08:00,0,0.05,0.95,1,19,0.0,19.0,Friday
2021-08-13 08:10:00,1,0.3448275862068966,0.6551724137931034,10,19,0.0,19.0,Friday
2021-08-13 08:12:00,1,0.4857142857142857,0.5142857142857142,17,18,0.0,18.0,Friday
2021-08-13 08:14:00,3,0.2,0.8,4,16,0.0,16.0,Friday
2021-08-13 08:16:00,1,0.21739130434782608,0.782608695652174,5,18,0.0,18.0,Friday
2021-08-13 08:18:00,4,0.3939393939393939,0.6060606060606061,13,20,0.0,20.0,Friday
2021-08-13 08:20:00,0,0.45161290322580644,0.5483870967741935,14,17,0.0,17.0,Friday
2021-08-13 08:22:00,1,0.40625,0.59375,13,19,0.0,19.0,Friday
2021-08-13 08:24:00,2,0.3448275862068966,0.6551724137931034,10,19,0.0,19.0,Friday
2021-08-13 08:26:00,3,0.48484848484848486,0.5151515151515151,16,17,0.0,17.0,Friday
2021-08-13 08:28:00,0,0.2608695652173913,0.7391304347826086,6,17,0.0,17.0,Friday
2021-08-13 08:30:00,0,0.22727272727272727,0.7727272727272727,5,17,0.0,17.0,Friday
2021-08-13 08:32:00,7,0.5652173913043478,0.43478260869565216,26,20,0.0,20.0,Friday
2021-08-13 08:34:00,0,0.38461538461538464,0.6153846153846154,10,16,0.0,16.0,Friday
2021-08-13 08:36:00,6,0.28,0.72,7,18,0.0,18.0,Friday
2021-08-13 08:38:00,2,0.05555555555555555,0.9444444444444444,1,17,0.0,17.0,Friday
2021-08-13 08:40:00,1,0.39285714285714285,0.6071428571428571,11,17,0.0,17.0,Friday
2021-08-13 08:42:00,3,0.41935483870967744,0.5806451612903226,13,18,0.0,18.0,Friday
2021-08-13 08:44:00,4,0.32,0.68,8,17,0.0,17.0,Friday
2021-08-13 08:46:00,1,0.6,0.4,27,18,0.0,18.0,Friday
2021-08-13 08:48:00,2,0.5238095238095238,0.47619047619047616,22,20,0.0,20.0,Friday
2021-08-13 08:50:00,0,0.6086956521739131,0.391304347826087,28,18,1.0,17.0,Friday
2021-08-13 08:52:00,2,0.7,0.3,42,18,0.0,18.0,Friday
2021-08-13 08:54:00,2,0.7058823529411765,0.29411764705882354,48,20,0.0,20.0,Friday
2021-08-13 08:56:00,5,0.6610169491525424,0.3389830508474576,39,20,0.0,20.0,Friday
2021-08-13 08:58:00,2,0.6382978723404256,0.3617021276595745,30,17,0.0,17.0,Friday
2021-08-13 09:00:00,1,0.68,0.32,34,16,1.0,15.0,Friday
2021-08-13 09:02:00,5,0.7142857142857143,0.2857142857142857,40,16,0.0,16.0,Friday
2021-08-13 09:04:00,0,0.5,0.5,17,17,0.0,17.0,Friday
2021-08-13 09:06:00,0,0.4722222222222222,0.5277777777777778,17,19,0.0,19.0,Friday
2021-08-13 09:08:00,0,0.5384615384615384,0.46153846153846156,21,18,0.0,18.0,Friday
2021-08-13 09:10:00,2,0.5510204081632653,0.4489795918367347,27,22,1.0,21.0,Friday
2021-08-13 09:12:00,0,0.5263157894736842,0.47368421052631576,20,18,0.0,18.0,Friday
2021-08-13 09:14:00,2,0.6296296296296297,0.37037037037037035,34,20,0.0,20.0,Friday
2021-08-13 09:16:00,4,0.726027397260274,0.273972602739726,53,20,0.0,20.0,Friday
2021-08-13 09:18:00,2,0.7101449275362319,0.2898550724637681,49,20,0.0,20.0,Friday
2021-08-13 09:20:00,4,0.6271186440677966,0.3728813559322034,37,22,1.0,21.0,Friday
2021-08-13 09:22:00,6,0.42857142857142855,0.5714285714285714,18,24,0.0,24.0,Friday
2021-08-13 09:24:00,2,0.726027397260274,0.273972602739726,53,20,0.0,20.0,Friday
2021-08-13 09:26:00,11,0.7954545454545454,0.20454545454545456,70,18,0.0,18.0,Friday
2021-08-13 09:28:00,2,0.8405797101449275,0.15942028985507245,116,22,0.0,22.0,Friday
2021-08-13 09:30:00,6,0.8319327731092437,0.16806722689075632,99,20,1.0,19.0,Friday
2021-08-13 09:32:00,3,0.7582417582417582,0.24175824175824176,69,22,0.0,22.0,Friday
2021-08-13 09:34:00,4,0.8130841121495327,0.18691588785046728,87,20,0.0,20.0,Friday
2021-08-13 09:36:00,5,0.8444444444444444,0.15555555555555556,114,21,0.0,21.0,Friday
2021-08-13 09:38:00,7,0.828125,0.171875,106,22,0.0,22.0,Friday
2021-08-13 09:40:00,3,0.58,0.42,29,21,1.0,20.0,Friday
2021-08-13 09:42:00,0,0.8421052631578947,0.15789473684210525,96,18,0.0,18.0,Friday
2021-08-13 09:44:00,0,0.7530864197530864,0.24691358024691357,61,20,0.0,20.0,Friday
2021-08-13 09:46:00,0,0.8043478260869565,0.1956521739130435,74,18,0.0,18.0,Friday
2021-08-13 09:48:00,3,0.8905109489051095,0.10948905109489052,122,15,0.0,15.0,Friday
2021-08-13 09:50:00,1,0.7666666666666667,0.23333333333333334,69,21,1.0,20.0,Friday
2021-08-13 09:52:00,1,0.8351648351648352,0.16483516483516483,76,15,0.0,15.0,Friday
2021-08-13 09:54:00,1,0.5384615384615384,0.46153846153846156,21,18,0.0,18.0,Friday
2021-08-13 09:56:00,3,0.7631578947368421,0.23684210526315788,58,18,0.0,18.0,Friday
2021-08-13 09:58:00,3,0.7738095238095238,0.2261904761904762,65,19,0.0,19.0,Friday
2021-08-13 10:00:00,2,0.6111111111111112,0.3888888888888889,33,21,1.0,20.0,Friday
2021-08-13 10:02:00,1,0.7764705882352941,0.2235294117647059,66,19,0.0,19.0,Friday
2021-08-13 10:04:00,8,0.7391304347826086,0.2608695652173913,51,18,0.0,18.0,Friday
2021-08-13 10:06:00,2,0.7205882352941176,0.27941176470588236,49,19,0.0,19.0,Friday
2021-08-13 10:08:00,0,0.5333333333333333,0.4666666666666667,16,14,0.0,14.0,Friday
2021-08-13 10:10:00,0,0.6973684210526315,0.3026315789473684,53,23,1.0,22.0,Friday
2021-08-13 10:12:00,0,0.6774193548387096,0.3225806451612903,42,20,0.0,20.0,Friday
2021-08-13 10:14:00,8,0.7377049180327869,0.26229508196721313,45,16,0.0,16.0,Friday
2021-08-13 10:16:00,2,0.7571428571428571,0.24285714285714285,53,17,0.0,17.0,Friday
2021-08-13 10:18:00,1,0.6363636363636364,0.36363636363636365,28,16,0.0,16.0,Friday
2021-08-13 10:20:00,3,0.6206896551724138,0.3793103448275862,36,22,1.0,21.0,Friday
2021-08-13 10:22:00,1,0.8041237113402062,0.1958762886597938,78,19,0.0,19.0,Friday
2021-08-13 10:24:00,3,0.7941176470588235,0.20588235294117646,81,21,0.0,21.0,Friday
2021-08-13 10:26:00,2,0.6440677966101694,0.3559322033898305,38,21,0.0,21.0,Friday
2021-08-13 10:28:00,1,0.7213114754098361,0.2786885245901639,44,17,0.0,17.0,Friday
2021-08-13 10:30:00,0,0.6451612903225806,0.3548387096774194,40,22,1.0,21.0,Friday
2021-08-13 10:32:00,0,0.575,0.425,23,17,0.0,17.0,Friday
2021-08-13 10:34:00,2,0.7857142857142857,0.21428571428571427,66,18,0.0,18.0,Friday
2021-08-13 10:36:00,4,0.8018867924528302,0.19811320754716982,85,21,0.0,21.0,Friday
2021-08-13 10:38:00,8,0.7865168539325843,0.21348314606741572,70,19,0.0,19.0,Friday
2021-08-13 10:40:00,2,0.7640449438202247,0.23595505617977527,68,21,1.0,20.0,Friday
2021-08-13 10:42:00,2,0.8020833333333334,0.19791666666666666,77,19,0.0,19.0,Friday
2021-08-13 10:44:00,2,0.8407079646017699,0.1592920353982301,95,18,0.0,18.0,Friday
2021-08-13 10:46:00,0,0.7962962962962963,0.2037037037037037,86,22,0.0,22.0,Friday
2021-08-13 10:48:00,0,0.8557692307692307,0.14423076923076922,89,15,0.0,15.0,Friday
2021-08-13 10:50:00,0,0.77,0.23,77,23,1.0,22.0,Friday
2021-08-13 10:52:00,2,0.8282828282828283,0.1717171717171717,82,17,0.0,17.0,Friday
2021-08-13 10:54:00,1,0.8978494623655914,0.10215053763440861,167,19,0.0,19.0,Friday
2021-08-13 10:56:00,0,0.8278688524590164,0.1721311475409836,101,21,0.0,21.0,Friday
2021-08-13 10:58:00,2,0.8333333333333334,0.16666666666666666,100,20,0.0,20.0,Friday
2021-08-13 11:00:00,1,0.7747747747747747,0.22522522522522523,86,25,1.0,24.0,Friday
2021-08-13 11:02:00,1,0.8487394957983193,0.15126050420168066,101,18,0.0,18.0,Friday
2021-08-13 11:04:00,6,0.7468354430379747,0.25316455696202533,59,20,0.0,20.0,Friday
2021-08-13 11:06:00,2,0.6666666666666666,0.3333333333333333,32,16,0.0,16.0,Friday
2021-08-13 11:08:00,0,0.7835051546391752,0.21649484536082475,76,21,0.0,21.0,Friday
2021-08-13 11:10:00,1,0.8058252427184466,0.1941747572815534,83,20,1.0,19.0,Friday
2021-08-13 11:12:00,1,0.8590604026845637,0.14093959731543623,128,21,0.0,21.0,Friday
2021-08-13 11:14:00,3,0.832,0.168,104,21,0.0,21.0,Friday
2021-08-13 11:16:00,6,0.7863247863247863,0.21367521367521367,92,25,0.0,25.0,Friday
2021-08-13 11:18:00,5,0.803921568627451,0.19607843137254902,82,20,0.0,20.0,Friday
2021-08-13 11:20:00,1,0.7619047619047619,0.23809523809523808,64,20,1.0,19.0,Friday
2021-08-13 11:22:00,0,0.603448275862069,0.39655172413793105,35,23,0.0,23.0,Friday
2021-08-13 11:24:00,4,0.717948717948718,0.28205128205128205,56,22,0.0,22.0,Friday
2021-08-13 11:26:00,0,0.6071428571428571,0.39285714285714285,34,22,0.0,22.0,Friday
2021-08-13 11:28:00,5,0.7641509433962265,0.2358490566037736,81,25,0.0,25.0,Friday
2021-08-13 11:30:00,0,0.7066666666666667,0.29333333333333333,53,22,1.0,21.0,Friday
2021-08-13 11:32:00,1,0.639344262295082,0.36065573770491804,39,22,0.0,22.0,Friday
2021-08-13 11:34:00,5,0.7027027027027027,0.2972972972972973,52,22,0.0,22.0,Friday
2021-08-13 11:36:00,1,0.5319148936170213,0.46808510638297873,25,22,0.0,22.0,Friday
2021-08-13 11:38:00,4,0.7142857142857143,0.2857142857142857,50,20,0.0,20.0,Friday
2021-08-13 11:40:00,7,0.7625,0.2375,61,19,0.0,19.0,Friday
2021-08-13 11:42:00,0,0.8444444444444444,0.15555555555555556,114,21,0.0,21.0,Friday
2021-08-13 11:44:00,6,0.8670886075949367,0.13291139240506328,137,21,0.0,21.0,Friday
2021-08-13 11:46:00,3,0.8018018018018018,0.1981981981981982,89,22,0.0,22.0,Friday
2021-08-13 11:48:00,2,0.8345864661654135,0.16541353383458646,111,22,0.0,22.0,Friday
2021-08-13 11:50:00,4,0.7788461538461539,0.22115384615384615,81,23,0.0,23.0,Friday
2021-08-13 11:52:00,2,0.8543046357615894,0.1456953642384106,129,22,1.0,21.0,Friday
2021-08-13 11:54:00,0,0.8045977011494253,0.19540229885057472,70,17,0.0,17.0,Friday
2021-08-13 11:56:00,4,0.8604651162790697,0.13953488372093023,148,24,0.0,24.0,Friday
2021-08-13 11:58:00,3,0.7428571428571429,0.2571428571428571,52,18,0.0,18.0,Friday
2021-08-13 12:00:00,1,0.65625,0.34375,42,22,0.0,22.0,Friday
2021-08-13 12:02:00,8,0.8267716535433071,0.1732283464566929,105,22,1.0,21.0,Friday
2021-08-13 12:04:00,4,0.7818181818181819,0.21818181818181817,86,24,1.0,23.0,Friday
2021-08-13 12:06:00,5,0.7142857142857143,0.2857142857142857,55,22,0.0,22.0,Friday
2021-08-13 12:08:00,1,0.8099173553719008,0.19008264462809918,98,23,0.0,23.0,Friday
2021-08-13 12:10:00,2,0.6140350877192983,0.38596491228070173,35,22,0.0,22.0,Friday
2021-08-13 12:12:00,1,0.7614678899082569,0.23853211009174313,83,26,1.0,25.0,Friday
2021-08-13 12:14:00,3,0.7466666666666667,0.25333333333333335,56,19,0.0,19.0,Friday
2021-08-13 12:16:00,3,0.7640449438202247,0.23595505617977527,68,21,0.0,21.0,Friday
2021-08-13 12:18:00,5,0.73,0.27,73,27,0.0,27.0,Friday
2021-08-13 12:20:00,3,0.813953488372093,0.18604651162790697,105,24,0.0,24.0,Friday
2021-08-13 12:22:00,1,0.7933884297520661,0.2066115702479339,96,25,1.0,24.0,Friday
2021-08-13 12:24:00,6,0.8675496688741722,0.13245033112582782,131,20,0.0,20.0,Friday
2021-08-13 12:26:00,5,0.7572815533980582,0.24271844660194175,78,25,0.0,25.0,Friday
2021-08-13 12:28:00,10,0.7777777777777778,0.2222222222222222,77,22,0.0,22.0,Friday
2021-08-13 12:30:00,2,0.7446808510638298,0.2553191489361702,70,24,0.0,24.0,Friday
2021-08-13 12:32:00,0,0.582089552238806,0.417910447761194,39,28,1.0,27.0,Friday
2021-08-13 12:34:00,0,0.7575757575757576,0.24242424242424243,75,24,0.0,24.0,Friday
2021-08-13 12:36:00,4,0.7788461538461539,0.22115384615384615,81,23,0.0,23.0,Friday
2021-08-13 12:38:00,6,0.816,0.184,102,23,0.0,23.0,Friday
2021-08-13 12:40:00,1,0.7422680412371134,0.25773195876288657,72,25,0.0,25.0,Friday
2021-08-13 12:42:00,4,0.8050847457627118,0.19491525423728814,95,23,1.0,22.0,Friday
2021-08-13 12:44:00,2,0.7647058823529411,0.23529411764705882,65,20,0.0,20.0,Friday
2021-08-13 12:46:00,8,0.6896551724137931,0.3103448275862069,40,18,0.0,18.0,Friday
2021-08-13 12:48:00,1,0.6333333333333333,0.36666666666666664,38,22,0.0,22.0,Friday
2021-08-13 12:50:00,3,0.6101694915254238,0.3898305084745763,36,23,0.0,23.0,Friday
2021-08-13 12:52:00,4,0.6060606060606061,0.3939393939393939,40,26,1.0,25.0,Friday
2021-08-13 12:54:00,4,0.7209302325581395,0.27906976744186046,62,24,0.0,24.0,Friday
2021-08-13 12:56:00,3,0.7857142857142857,0.21428571428571427,77,21,0.0,21.0,Friday
2021-08-13 12:58:00,2,0.582089552238806,0.417910447761194,39,28,1.0,27.0,Friday
2021-08-13 13:00:00,5,0.7735849056603774,0.22641509433962265,82,24,0.0,24.0,Friday
2021-08-13 13:02:00,9,0.7731958762886598,0.2268041237113402,75,22,1.0,21.0,Friday
2021-08-13 13:04:00,2,0.5652173913043478,0.43478260869565216,26,20,0.0,20.0,Friday
2021-08-13 13:06:00,3,0.8181818181818182,0.18181818181818182,90,20,0.0,20.0,Friday
2021-08-13 13:08:00,2,0.6285714285714286,0.37142857142857144,44,26,0.0,26.0,Friday
2021-08-13 13:10:00,4,0.7014925373134329,0.29850746268656714,47,20,1.0,19.0,Friday
2021-08-13 13:12:00,5,0.6944444444444444,0.3055555555555556,50,22,1.0,21.0,Friday
2021-08-13 13:14:00,2,0.7,0.3,42,18,0.0,18.0,Friday
2021-08-13 13:16:00,2,0.5116279069767442,0.4883720930232558,22,21,0.0,21.0,Friday
2021-08-13 13:18:00,4,0.5,0.5,19,19,0.0,19.0,Friday
2021-08-13 13:20:00,4,0.673469387755102,0.32653061224489793,33,16,0.0,16.0,Friday
2021-08-13 13:22:00,4,0.6615384615384615,0.3384615384615385,43,22,1.0,21.0,Friday
2021-08-13 13:24:00,5,0.6428571428571429,0.35714285714285715,36,20,0.0,20.0,Friday
2021-08-13 13:26:00,6,0.75,0.25,66,22,0.0,22.0,Friday
2021-08-13 13:28:00,1,0.6891891891891891,0.3108108108108108,51,23,0.0,23.0,Friday
2021-08-13 13:30:00,9,0.7441860465116279,0.2558139534883721,64,22,0.0,22.0,Friday
2021-08-13 13:32:00,10,0.6619718309859155,0.3380281690140845,47,24,1.0,23.0,Friday
2021-08-13 13:34:00,7,0.8448275862068966,0.15517241379310345,98,18,0.0,18.0,Friday
2021-08-13 13:36:00,4,0.7222222222222222,0.2777777777777778,52,20,0.0,20.0,Friday
2021-08-13 13:38:00,3,0.735632183908046,0.26436781609195403,64,23,0.0,23.0,Friday
2021-08-13 13:40:00,1,0.6346153846153846,0.36538461538461536,33,19,0.0,19.0,Friday
2021-08-13 13:42:00,3,0.7285714285714285,0.2714285714285714,51,19,0.0,19.0,Friday
2021-08-13 13:44:00,3,0.6212121212121212,0.3787878787878788,41,25,0.0,25.0,Friday
2021-08-13 13:46:00,1,0.7361111111111112,0.2638888888888889,53,19,0.0,19.0,Friday
2021-08-13 13:48:00,2,0.6097560975609756,0.3902439024390244,25,16,0.0,16.0,Friday
2021-08-13 13:50:00,5,0.8173076923076923,0.18269230769230768,85,19,0.0,19.0,Friday
2021-08-13 13:52:00,3,0.6363636363636364,0.36363636363636365,35,20,0.0,20.0,Friday
2021-08-13 13:54:00,4,0.6428571428571429,0.35714285714285715,36,20,0.0,20.0,Friday
2021-08-13 13:56:00,3,0.7529411764705882,0.24705882352941178,64,21,0.0,21.0,Friday
2021-08-13 13:58:00,1,0.6037735849056604,0.39622641509433965,32,21,0.0,21.0,Friday
2021-08-13 14:00:00,5,0.684931506849315,0.3150684931506849,50,23,0.0,23.0,Friday
2021-08-13 14:02:00,0,0.5757575757575758,0.42424242424242425,38,28,2.0,26.0,Friday
2021-08-13 14:04:00,1,0.7066666666666667,0.29333333333333333,53,22,0.0,22.0,Friday
2021-08-13 14:06:00,2,0.6712328767123288,0.3287671232876712,49,24,0.0,24.0,Friday
2021-08-13 14:08:00,5,0.7142857142857143,0.2857142857142857,60,24,0.0,24.0,Friday
2021-08-13 14:10:00,9,0.8571428571428571,0.14285714285714285,120,20,0.0,20.0,Friday
2021-08-13 14:12:00,7,0.7415730337078652,0.25842696629213485,66,23,0.0,23.0,Friday
2021-08-13 14:14:00,0,0.7323943661971831,0.2676056338028169,52,19,0.0,19.0,Friday
2021-08-13 14:16:00,2,0.6451612903225806,0.3548387096774194,40,22,0.0,22.0,Friday
2021-08-13 14:18:00,8,0.6440677966101694,0.3559322033898305,38,21,0.0,21.0,Friday
2021-08-13 14:20:00,2,0.8,0.2,84,21,0.0,21.0,Friday
2021-08-13 14:22:00,4,0.7333333333333333,0.26666666666666666,55,20,1.0,19.0,Friday
2021-08-13 14:24:00,6,0.7692307692307693,0.23076923076923078,60,18,0.0,18.0,Friday
2021-08-13 14:26:00,8,0.7684210526315789,0.23157894736842105,73,22,1.0,21.0,Friday
2021-08-13 14:28:00,6,0.7464788732394366,0.2535211267605634,53,18,0.0,18.0,Friday
2021-08-13 14:30:00,6,0.6615384615384615,0.3384615384615385,43,22,0.0,22.0,Friday
2021-08-13 14:32:00,8,0.780952380952381,0.21904761904761905,82,23,1.0,22.0,Friday
2021-08-13 14:34:00,7,0.7714285714285715,0.22857142857142856,54,16,0.0,16.0,Friday
2021-08-13 14:36:00,5,0.6865671641791045,0.31343283582089554,46,21,0.0,21.0,Friday
2021-08-13 14:38:00,4,0.6206896551724138,0.3793103448275862,36,22,1.0,21.0,Friday
2021-08-13 14:40:00,5,0.5961538461538461,0.40384615384615385,31,21,0.0,21.0,Friday
2021-08-13 14:42:00,5,0.7317073170731707,0.2682926829268293,60,22,1.0,21.0,Friday
2021-08-13 14:44:00,3,0.7920792079207921,0.2079207920792079,80,21,0.0,21.0,Friday
2021-08-13 14:46:00,9,0.717948717948718,0.28205128205128205,56,22,1.0,21.0,Friday
2021-08-13 14:48:00,5,0.8181818181818182,0.18181818181818182,99,22,0.0,22.0,Friday
2021-08-13 14:50:00,14,0.75,0.25,66,22,0.0,22.0,Friday
2021-08-13 14:52:00,2,0.68,0.32,51,24,1.0,23.0,Friday
2021-08-13 14:54:00,3,0.7530864197530864,0.24691358024691357,61,20,0.0,20.0,Friday
2021-08-13 14:56:00,8,0.8035714285714286,0.19642857142857142,90,22,0.0,22.0,Friday
2021-08-13 14:58:00,16,0.7222222222222222,0.2777777777777778,52,20,0.0,20.0,Friday
