time,total,perc_randomised,perc_vendor,count_randomised,count_vendor,apple,not_apple,day
2021-06-07 10:30:00,2,0.9475043029259896,0.05249569707401033,1101,61,2.0,59.0,Monday
2021-06-07 11:00:00,0,0.9255918827508456,0.07440811724915446,821,66,2.0,64.0,Monday
2021-06-07 11:30:00,0,0.9330708661417323,0.06692913385826772,948,68,0.0,68.0,Monday
2021-06-07 12:00:00,1,0.9175824175824175,0.08241758241758242,668,60,0.0,60.0,Monday
2021-06-07 12:30:00,0,0.9035222052067381,0.09647779479326186,590,63,0.0,63.0,Monday
2021-06-07 13:00:00,0,0.922882427307206,0.07711757269279393,730,61,2.0,59.0,Monday
2021-06-07 13:30:00,0,0.9184713375796179,0.08152866242038216,721,64,0.0,64.0,Monday
2021-06-07 14:00:00,0,0.8972125435540069,0.10278745644599303,515,59,0.0,59.0,Monday
2021-06-07 14:30:00,1,0.9455488331892826,0.05445116681071737,1094,63,0.0,63.0,Monday
2021-06-07 15:00:00,0,0.9282744282744283,0.07172557172557173,893,69,1.0,68.0,Monday
2021-06-07 15:30:00,1,0.890190336749634,0.10980966325036604,608,75,0.0,75.0,Monday
2021-06-07 16:00:00,0,0.8957654723127035,0.10423452768729642,550,64,0.0,64.0,Monday
2021-06-07 16:30:00,0,0.8387096774193549,0.16129032258064516,338,65,1.0,64.0,Monday
2021-06-07 17:00:00,0,0.8795180722891566,0.12048192771084337,438,60,0.0,60.0,Monday
2021-06-07 17:30:00,0,0.9213197969543148,0.07868020304568528,726,62,0.0,62.0,Monday
2021-06-07 18:00:00,0,0.87374749498998,0.12625250501002003,436,63,0.0,63.0,Monday
2021-06-07 18:30:00,3,0.8899253731343284,0.11007462686567164,477,59,0.0,59.0,Monday
2021-06-07 19:00:00,0,0.8638392857142857,0.13616071428571427,387,61,0.0,61.0,Monday
2021-06-07 19:30:00,1,0.863013698630137,0.136986301369863,378,60,0.0,60.0,Monday
2021-06-07 20:00:00,1,0.882466281310212,0.11753371868978806,458,61,0.0,61.0,Monday
2021-06-07 20:30:00,6,0.9473229706390328,0.05267702936096719,1097,61,0.0,61.0,Monday
2021-06-07 21:00:00,0,0.7400881057268722,0.2599118942731278,168,59,0.0,59.0,Monday
2021-06-07 21:30:00,0,0.7178217821782178,0.28217821782178215,145,57,0.0,57.0,Monday
2021-06-07 22:00:00,0,0.0,1.0,0,3,0.0,3.0,Monday
2021-06-07 22:30:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 23:00:00,0,,,0,0,0.0,0.0,Monday
2021-06-07 23:30:00,0,,,0,0,0.0,0.0,Monday
2021-06-08 00:00:00,0,,,0,0,0.0,0.0,Tuesday
2021-06-08 00:30:00,0,,,0,0,0.0,0.0,Tuesday
2021-06-08 01:00:00,0,,,0,0,0.0,0.0,Tuesday
2021-06-08 01:30:00,0,,,0,0,0.0,0.0,Tuesday
2021-06-08 02:00:00,0,,,0,0,0.0,0.0,Tuesday
2021-06-08 02:30:00,0,,,0,0,0.0,0.0,Tuesday
2021-06-08 03:00:00,0,,,0,0,0.0,0.0,Tuesday
2021-06-08 03:30:00,0,0.0,1.0,0,5,0.0,5.0,Tuesday
2021-06-08 04:00:00,0,0.45535714285714285,0.5446428571428571,51,61,0.0,61.0,Tuesday
2021-06-08 04:30:00,0,0.32222222222222224,0.6777777777777778,29,61,0.0,61.0,Tuesday
2021-06-08 05:00:00,0,0.7268722466960352,0.27312775330396477,165,62,0.0,62.0,Tuesday
2021-06-08 05:30:00,0,0.803680981595092,0.19631901840490798,262,64,0.0,64.0,Tuesday
2021-06-08 06:00:00,0,0.9289871944121071,0.0710128055878929,798,61,0.0,61.0,Tuesday
2021-06-08 06:30:00,1,0.9922480620155039,0.007751937984496124,512,4,0.0,4.0,Tuesday
2021-06-08 07:00:00,0,0.8315789473684211,0.16842105263157894,316,64,0.0,64.0,Tuesday
2021-06-08 07:30:00,1,0.8621495327102804,0.1378504672897196,369,59,1.0,58.0,Tuesday
2021-06-08 08:00:00,0,0.8847457627118644,0.1152542372881356,522,68,1.0,67.0,Tuesday
2021-06-08 08:30:00,0,0.8685258964143426,0.13147410358565736,436,66,0.0,66.0,Tuesday
2021-06-08 09:00:00,0,0.8913443830570903,0.10865561694290976,484,59,0.0,59.0,Tuesday
2021-06-08 09:30:00,0,0.9117221418234442,0.08827785817655572,630,61,0.0,61.0,Tuesday
